ID_Pedido,Data_Compra,Cliente_ID,Produto,Categoria,Quantidade,Preco_Unitario,Total_Venda,Status_Entrega,Metodo_Pagamento,Avaliacao,Review_Texto,Sentimento,Fidelidade_Meses,Tipo_Contrato,Servico_Entrega,Fatura_Mensal,Churn,Estado,Idade,Genero,Mes_Compra,Ano_Compra,Valor_Medio_Pedido,Review_Limpo,Sentimento_Num
10098,2023-12-03,324,Samsung Galaxy S23,Eletrônicos,1,5562.43,5562.43,Entregue,Cartão Crédito,4.0,"Funciona perfeitamente, muito satisfeito com a compra. Recomendo muito!",positivo,36,Anual,Expresso,164.46,Sim,RS,35,F,12,2023,4226.07,funciona perfeitamente muito satisfeito com a compra recomendo muito,1
10100,2023-04-19,170,Notebook Dell Inspiron,Eletrônicos,2,4808.49,9616.98,Entregue,Cartão Crédito,3.0,Demorou muito para entregar e veio danificado. Recomendo muito!,negativo,6,Mensal,Expresso,162.66,Sim,DF,35,M,4,2023,5527.6,demorou muito para entregar e veio danificado recomendo muito,0
10101,2023-09-02,122,Fone Sony WH-1000XM5,Eletrônicos,2,2552.73,5105.46,Entregue,Cartão Crédito,5.0,Entrega rápida e produto em perfeito estado. Recomendo muito!,positivo,24,Anual,Expresso,148.75,Não,PR,55,F,9,2023,3500.445,entrega rapida e produto em perfeito estado recomendo muito,1
10102,2023-09-08,249,Nintendo Switch,Eletrônicos,2,2742.6,5485.2,Entregue,Cartão Crédito,1.0,"Produto veio com defeito, estou muito decepcionado.",negativo,12,Dois anos,Expresso,94.47,Não,DF,38,M,9,2023,3586.1983333333337,produto veio com defeito estou muito decepcionado,0
10103,2024-05-22,68,Cama Box Casal,Móveis,2,1742.75,3485.5,Entregue,Cartão Crédito,4.0,Chegou bem embalado e sem danos. Entrega dentro do prazo.,positivo,18,Anual,Normal,65.7,Não,RS,65,M,5,2024,3375.7239999999997,chegou bem embalado e sem danos entrega dentro do prazo,1
10104,2023-12-10,296,Impressora Multifuncional,Informática,1,874.27,874.27,Entregue,Cartão Crédito,4.0,"Periférico de alta qualidade, muito eficiente. Chegou bem embalado.",positivo,12,Anual,Expresso,135.73,Sim,PR,63,F,12,2023,5798.974,periferico de alta qualidade muito eficiente chegou bem embalado,1
10105,2023-07-12,402,Impressora Multifuncional,Informática,3,851.4,2554.2,Entregue,Cartão Crédito,2.0,Funcionalidades limitadas pelo preço cobrado.,negativo,18,Dois anos,Normal,88.51,Não,SP,20,F,7,2023,18681.78909090909,funcionalidades limitadas pelo preco cobrado,0
10106,2023-11-22,209,Nintendo Switch,Eletrônicos,1,2569.12,2569.12,Entregue,Cartão Crédito,4.0,"Chegou antes do prazo, muito feliz com a aquisição. Com certeza compraria novamente.",positivo,48,Dois anos,Normal,92.9,Não,RJ,41,M,11,2023,3103.738,chegou antes do prazo muito feliz com a aquisicao com certeza compraria novamente,1
10107,2024-04-19,50,Ar Condicionado 9000BTU,Eletrodomésticos,1,1948.9,1948.9,Entregue,Cartão Crédito,4.0,Capacidade perfeita para minha família. Atendimento correto.,positivo,3,Mensal,Expresso,145.66,Não,SP,43,M,4,2024,1948.9,capacidade perfeita para minha familia atendimento correto,1
10108,2023-08-31,182,Webcam Logitech C920,Informática,1,598.99,598.99,Entregue,Cartão Crédito,5.0,"Periférico de alta qualidade, muito eficiente. Atendimento correto.",positivo,12,Anual,Expresso,142.72,Não,RS,19,F,8,2023,2615.3925,periferico de alta qualidade muito eficiente atendimento correto,1
10109,2023-07-07,240,Cama Box Casal,Móveis,1,2051.39,2051.39,Entregue,Cartão Crédito,5.0,Montagem fácil mesmo para leigos. Chegou bem embalado.,positivo,24,Anual,Normal,126.21,Não,DF,57,M,7,2023,1104.6033333333332,montagem facil mesmo para leigos chegou bem embalado,1
10110,2023-02-12,345,Micro-ondas Panasonic,Eletrodomésticos,2,727.01,1454.02,Entregue,Boleto,3.0,Funcionalidades não funcionam corretamente.,negativo,6,Mensal,Normal,154.27,Não,RJ,62,F,2,2023,3013.144444444444,funcionalidades nao funcionam corretamente,0
10111,2023-01-26,51,Samsung Galaxy S23,Eletrônicos,1,4978.93,4978.93,Entregue,Cartão Débito,3.0,Preço não condiz com a qualidade oferecida. Entrega dentro do prazo.,negativo,24,Anual,Normal,101.33,Não,PR,28,F,1,2023,2834.126,preco nao condiz com a qualidade oferecida entrega dentro do prazo,0
10112,2024-03-10,373,Teclado Mecânico Logitech,Informática,3,717.87,2153.61,Entregue,Cartão Crédito,2.0,Não corresponde às especificações técnicas.,negativo,6,Mensal,Economico,186.14,Sim,MG,60,F,3,2024,2839.008333333333,nao corresponde as especificacoes tecnicas,0
10113,2023-02-11,442,iPad Air,Eletrônicos,1,6575.03,6575.03,Entregue,Cartão Crédito,4.0,Melhor custo-benefício do mercado. Excelente!,positivo,18,Dois anos,Normal,118.11,Não,SP,66,F,2,2023,4945.363333333334,melhor custobeneficio do mercado excelente,1
10114,2024-01-04,99,Nintendo Switch,Eletrônicos,2,2585.13,5170.26,Pendente,PIX,,,negativo,12,Anual,Economico,156.04,Não,SC,49,M,1,2024,80323.54,,0
10115,2024-03-18,230,"Smart TV 55"" LG",Eletrônicos,1,2938.44,2938.44,Pendente,Cartão Crédito,,,negativo,6,Mensal,Normal,152.16,Sim,SC,19,F,3,2024,3143.656,,0
10116,2023-12-25,94,Fone Sony WH-1000XM5,Eletrônicos,1,2375.64,2375.64,Entregue,Cartão Débito,4.0,"Vale cada centavo, recomendo muito. Entrega dentro do prazo.",positivo,1,Mensal,Economico,117.41,Sim,MG,50,M,12,2023,3590.683333333333,vale cada centavo recomendo muito entrega dentro do prazo,1
10117,2024-02-25,128,Notebook Dell Inspiron,Eletrônicos,1,3681.92,3681.92,Entregue,Cartão Crédito,1.0,Assistência técnica não atendeu minhas expectativas.,negativo,24,Anual,Normal,145.33,Não,RJ,60,M,2,2024,5878.581,assistencia tecnica nao atendeu minhas expectativas,0
10118,2024-01-16,414,Geladeira Brastemp,Eletrodomésticos,1,4877.85,4877.85,Entregue,Cartão Débito,3.0,Material de baixa qualidade.,negativo,3,Anual,Expresso,183.33,Sim,RS,61,M,1,2024,2118.7316666666666,material de baixa qualidade,0
10119,2024-04-24,26,Micro-ondas Panasonic,Eletrodomésticos,2,861.39,1722.78,Entregue,Cartão Crédito,1.0,Produto chegou amassado/arranhado. Atendimento correto.,negativo,12,Anual,Expresso,136.68,Não,PR,49,F,4,2024,2966.358888888889,produto chegou amassadoarranhado atendimento correto,0
10120,2023-08-03,429,iPhone 15 Pro,Eletrônicos,1,9239.53,9239.53,Entregue,Cartão Crédito,1.0,"Anúncio enganoso, características diferentes do real.",negativo,12,Dois anos,Expresso,87.67,Não,SP,55,M,8,2023,4929.178333333333,anuncio enganoso caracteristicas diferentes do real,0
10121,2024-06-21,475,Mesa de Jantar 6 Lugares,Móveis,3,1751.46,5254.38,Entregue,Cartão Crédito,3.0,Produto instável após montagem. Entrega dentro do prazo.,negativo,1,Anual,Normal,118.99,Não,SC,63,M,6,2024,3300.855,produto instavel apos montagem entrega dentro do prazo,0
10122,2023-12-14,122,PlayStation 5,Eletrônicos,1,5057.02,5057.02,Entregue,Cartão Crédito,5.0,"Exatamente como anunciado, recomendo! Recomendo muito!",positivo,24,Anual,Expresso,148.75,Não,PR,55,F,12,2023,3500.445,exatamente como anunciado recomendo recomendo muito,1
10123,2023-03-20,249,Impressora Multifuncional,Informática,1,887.05,887.05,Cancelado,Cartão Crédito,,,negativo,12,Dois anos,Expresso,94.47,Não,DF,38,M,3,2023,3586.1983333333337,,0
10124,2024-05-21,443,"Monitor 27"" Samsung",Informática,1,1989.98,1989.98,Entregue,Cartão Crédito,1.0,Aquecimento excessivo durante o uso. Atendimento correto.,negativo,24,Dois anos,Normal,93.44,Não,DF,42,F,5,2024,6417.883,aquecimento excessivo durante o uso atendimento correto,0
10125,2024-05-04,85,"Monitor 27"" Samsung",Informática,1,2030.31,2030.31,Entregue,Cartão Crédito,2.0,"Material frágil, quebrou facilmente.",negativo,6,Mensal,Normal,124.94,Não,SC,68,F,5,2024,2171.382857142857,material fragil quebrou facilmente,0
10126,2024-03-16,200,Fone Sony WH-1000XM5,Eletrônicos,3,2473.29,7419.87,Entregue,Cartão Crédito,4.0,"Produto de excelente qualidade, superou minhas expectativas! Excelente!",positivo,6,Mensal,Normal,134.34,Não,RS,46,M,3,2024,5710.215,produto de excelente qualidade superou minhas expectativas excelente,1
10127,2024-05-27,402,SSD 1TB Kingston,Informática,1,449.29,449.29,Entregue,Cartão Crédito,4.0,Ótimo custo-benefício para o que oferece. Com certeza compraria novamente.,positivo,18,Dois anos,Normal,88.51,Não,SP,20,F,5,2024,18681.78909090909,otimo custobeneficio para o que oferece com certeza compraria novamente,1
10128,2024-03-02,217,Sofá 3 Lugares,Móveis,2,3178.27,6356.54,Entregue,Cartão Crédito,2.0,Conforto abaixo do esperado. Chegou bem embalado.,negativo,18,Anual,Normal,138.94,Não,RS,20,M,3,2024,3484.355,conforto abaixo do esperado chegou bem embalado,0
10129,2024-04-01,402,Geladeira Brastemp,Eletrodomésticos,2,4045.18,8090.36,Entregue,Cartão Crédito,4.0,Produto durável e de qualidade.,positivo,18,Dois anos,Normal,88.51,Não,SP,20,F,4,2024,18681.78909090909,produto duravel e de qualidade,1
10130,2023-10-10,368,Impressora Multifuncional,Informática,1,925.04,925.04,Entregue,Cartão Crédito,5.0,Fácil instalação e configuração. Chegou bem embalado.,positivo,3,Mensal,Normal,98.49,Sim,PR,53,F,10,2023,6096.731428571428,facil instalacao e configuracao chegou bem embalado,1
10131,2024-06-11,98,Caixa de Som JBL,Eletrônicos,1,915.65,915.65,Entregue,Cartão Crédito,5.0,"Chegou antes do prazo, muito feliz com a aquisição. Atendimento correto.",positivo,24,Anual,Expresso,114.32,Sim,PR,36,F,6,2024,6254.705,chegou antes do prazo muito feliz com a aquisicao atendimento correto,1
10132,2024-06-12,496,Samsung Galaxy S23,Eletrônicos,2,5337.61,10675.22,Entregue,Cartão Crédito,1.0,"Atendimento péssimo, não resolveram meu problema.",negativo,3,Mensal,Normal,205.53,Sim,SP,69,F,6,2024,3198.931666666667,atendimento pessimo nao resolveram meu problema,0
10133,2024-06-25,377,Geladeira Brastemp,Eletrodomésticos,1,4019.78,4019.78,Entregue,Cartão Crédito,4.0,Produto durável e de qualidade. Chegou bem embalado.,positivo,12,Dois anos,Normal,107.54,Sim,MG,30,F,6,2024,156634.22,produto duravel e de qualidade chegou bem embalado,1
10134,2024-06-13,383,Teclado Mecânico Logitech,Informática,1,659.37,659.37,Entregue,Cartão Débito,2.0,"Material frágil, quebrou facilmente. Entrega dentro do prazo.",negativo,6,Anual,Expresso,82.49,Não,RJ,25,F,6,2024,2190.8266666666664,material fragil quebrou facilmente entrega dentro do prazo,0
10135,2023-03-31,26,Fogão 5 Bocas Electrolux,Eletrodomésticos,1,1986.83,1986.83,Entregue,Cartão Crédito,3.0,Não atende às necessidades básicas.,negativo,12,Anual,Expresso,136.68,Não,PR,49,F,3,2023,2966.358888888889,nao atende as necessidades basicas,0
10136,2023-04-11,258,Roteador TP-Link Archer,Informática,1,389.74,389.74,Cancelado,Cartão Crédito,,,negativo,3,Mensal,Economico,175.93,Não,RS,64,M,4,2023,3036.1477777777777,,0
10137,2023-02-02,30,Roteador TP-Link Archer,Informática,1,357.0,357.0,Entregue,Cartão Crédito,1.0,Não é compatível com meu sistema operacional. Chegou bem embalado.,negativo,18,Dois anos,Normal,76.14,Não,RS,68,F,2,2023,3518.0675,nao e compativel com meu sistema operacional chegou bem embalado,0
10138,2023-09-03,436,PlayStation 5,Eletrônicos,1,3853.69,3853.69,Entregue,Cartão Crédito,5.0,"Vale cada centavo, recomendo muito.",positivo,6,Mensal,Economico,107.37,Não,RS,35,M,9,2023,4140.3125,vale cada centavo recomendo muito,1
10139,2023-09-28,305,Notebook Dell Inspiron,Eletrônicos,2,4442.28,8884.56,Entregue,Cartão Crédito,2.0,"Produto de baixa qualidade, não recomendo. Entrega dentro do prazo.",negativo,18,Anual,Expresso,104.46,Não,SC,64,M,9,2023,3155.6428571428573,produto de baixa qualidade nao recomendo entrega dentro do prazo,0
10140,2023-09-16,442,Smartwatch Apple Watch,Eletrônicos,1,3626.23,3626.23,Entregue,Cartão Débito,2.0,Assistência técnica não atendeu minhas expectativas. Entrega dentro do prazo.,negativo,18,Dois anos,Normal,118.11,Não,SP,66,F,9,2023,4945.363333333334,assistencia tecnica nao atendeu minhas expectativas entrega dentro do prazo,0
10141,2023-12-30,62,Fogão 5 Bocas Electrolux,Eletrodomésticos,1,1901.83,1901.83,Entregue,PIX,2.0,Funcionalidades não funcionam corretamente. Chegou bem embalado.,negativo,6,Mensal,Normal,212.8,Não,BA,58,F,12,2023,3123.5,funcionalidades nao funcionam corretamente chegou bem embalado,0
10142,2023-07-15,297,Máquina de Lavar Samsung,Eletrodomésticos,1,3153.62,3153.62,Entregue,Cartão Crédito,4.0,Capacidade perfeita para minha família. Entrega dentro do prazo.,positivo,36,Anual,Normal,145.78,Sim,MG,44,M,7,2023,4680.96,capacidade perfeita para minha familia entrega dentro do prazo,1
10143,2024-01-18,318,Notebook Dell Inspiron,Eletrônicos,1,4469.48,4469.48,Entregue,Cartão Crédito,3.0,"Não funciona como descrito, qualidade duvidosa.",negativo,18,Dois anos,Normal,128.93,Não,RS,23,M,1,2024,3190.3999999999996,nao funciona como descrito qualidade duvidosa,0
10144,2023-05-24,337,Fogão 5 Bocas Electrolux,Eletrodomésticos,2,2441.64,4883.28,Entregue,Cartão Crédito,3.0,Consumo de energia muito alto. Recomendo muito!,negativo,12,Anual,Normal,200.21,Não,MG,28,F,5,2023,3584.383333333333,consumo de energia muito alto recomendo muito,0
10146,2023-02-22,105,Ar Condicionado 9000BTU,Eletrodomésticos,2,2215.43,4430.86,Entregue,Cartão Débito,5.0,Instalação fácil e rápida. Chegou bem embalado.,positivo,18,Anual,Normal,171.18,Não,RS,28,F,2,2023,2110.1749999999997,instalacao facil e rapida chegou bem embalado,1
10147,2023-05-03,161,Smartwatch Apple Watch,Eletrônicos,1,3595.14,3595.14,Entregue,Cartão Crédito,3.0,"Péssima experiência, vou pedir reembolso. Excelente!",negativo,24,Dois anos,Normal,150.51,Não,RS,24,M,5,2023,1944.7238461538461,pessima experiencia vou pedir reembolso excelente,0
10148,2024-06-01,203,"Smart TV 55"" LG",Eletrônicos,2,3185.29,6370.58,Entregue,Boleto,3.0,"Produto veio com defeito, estou muito decepcionado. Entrega dentro do prazo.",negativo,6,Mensal,Normal,243.14,Não,SC,63,F,6,2024,4776.514999999999,produto veio com defeito estou muito decepcionado entrega dentro do prazo,0
10149,2024-06-03,331,Caixa de Som JBL,Eletrônicos,1,991.46,991.46,Entregue,Cartão Crédito,5.0,"Funciona perfeitamente, muito satisfeito com a compra. Entrega dentro do prazo.",positivo,6,Mensal,Expresso,143.27,Sim,RS,28,F,6,2024,2913.8900000000003,funciona perfeitamente muito satisfeito com a compra entrega dentro do prazo,1
10150,2024-03-26,162,Mesa de Jantar 6 Lugares,Móveis,1,1394.07,1394.07,Entregue,Cartão Crédito,1.0,Conforto abaixo do esperado. Chegou bem embalado.,negativo,24,Anual,Normal,97.8,Sim,BA,43,M,3,2024,2827.96,conforto abaixo do esperado chegou bem embalado,0
10151,2023-11-30,5,SSD 1TB Kingston,Informática,2,568.85,1137.7,Entregue,Cartão Crédito,2.0,Não é compatível com meu sistema operacional. Atendimento correto.,negativo,1,Mensal,Expresso,125.97,Não,BA,24,F,11,2023,3435.451111111111,nao e compativel com meu sistema operacional atendimento correto,0
10152,2024-02-29,289,iPad Air,Eletrônicos,1,6723.85,6723.85,Entregue,Cartão Crédito,2.0,Demorou muito para entregar e veio danificado.,negativo,36,Anual,Expresso,120.98,Não,SP,37,F,2,2024,15973.94625,demorou muito para entregar e veio danificado,0
10153,2024-05-05,276,Nintendo Switch,Eletrônicos,2,2566.81,5133.62,Entregue,Cartão Crédito,2.0,"Péssima experiência, vou pedir reembolso.",negativo,3,Mensal,Economico,163.92,Sim,SP,41,M,5,2024,3404.67,pessima experiencia vou pedir reembolso,0
10154,2023-01-12,136,"Smart TV 55"" LG",Eletrônicos,1,3778.05,3778.05,Entregue,Cartão Débito,1.0,"Não funciona como descrito, qualidade duvidosa.",negativo,1,Mensal,Economico,83.56,Sim,PR,39,F,1,2023,2083.66875,nao funciona como descrito qualidade duvidosa,0
10155,2024-02-24,452,Notebook Del Inspiron,Eletrônicos,1,4116.9,4116.9,Cancelado,Cartão Débito,,,negativo,12,Dois anos,Expresso,115.6,Não,RS,23,F,2,2024,2621.165,,0
10156,2024-03-02,190,Caixa de Som JBL,Eletrônicos,1,777.6,777.6,Pendente,Cartão Crédito,,,negativo,6,Anual,Normal,156.17,Não,RS,67,F,3,2024,3311.602,,0
10157,2023-11-11,225,Estante de Livros,Móveis,2,765.28,1530.56,Entregue,Cartão Crédito,3.0,Dimensões incorretas. Entrega dentro do prazo.,negativo,60,Dois anos,Expresso,89.04,Não,SC,31,F,11,2023,5680.991,dimensoes incorretas entrega dentro do prazo,0
10158,2023-04-21,361,Caixa de Som JBL,Eletrônicos,2,876.6,1753.2,Entregue,Cartão Crédito,4.0,"Vale cada centavo, recomendo muito.",positivo,18,Dois anos,Normal,97.54,Não,RS,35,F,4,2023,3620.7535000000003,vale cada centavo recomendo muito,1
10159,2023-09-06,414,Micro-ondas Panasonic,Eletrodomésticos,2,703.53,1407.06,Pendente,Cartão Crédito,,,negativo,3,Anual,Expresso,183.33,Sim,RS,61,M,9,2023,2118.7316666666666,,0
10160,2024-03-07,5,Ar Condicionado 9000BTU,Eletrodomésticos,3,1945.73,5837.1900000000005,Entregue,Cartão Crédito,4.0,Design moderno e elegante para minha casa.,positivo,1,Mensal,Expresso,125.97,Não,BA,24,F,3,2024,3435.451111111111,design moderno e elegante para minha casa,1
10161,2023-04-28,284,Caixa de Som JBL,Eletrônicos,2,931.63,1863.26,Entregue,Cartão Crédito,5.0,Produto durável e com ótimo desempenho. Entrega dentro do prazo.,positivo,6,Mensal,Normal,127.27,Não,BA,26,M,4,2023,2854.88,produto duravel e com otimo desempenho entrega dentro do prazo,1
10162,2024-01-05,54,"Smart TV 55"" LG",Eletrônicos,1,3132.72,3132.72,Entregue,Cartão Crédito,1.0,"Produto de baixa qualidade, não recomendo.",negativo,18,Dois anos,Expresso,129.05,Não,SC,37,F,1,2024,2670.2766666666666,produto de baixa qualidade nao recomendo,0
10163,2024-03-14,60,iPad Air,Eletrônicos,2,6507.28,13014.56,Cancelado,Cartão Crédito,,,negativo,6,Mensal,Normal,184.9,Não,SP,62,F,3,2024,3930.9733333333334,,0
10164,2023-01-14,284,"Smart TV 55"" LG",Eletrônicos,1,3626.22,3626.22,Entregue,Cartão Crédito,3.0,"Péssima experiência, vou pedir reembolso. Com certeza compraria novamente.",negativo,6,Mensal,Normal,127.27,Não,BA,26,M,1,2023,2854.88,pessima experiencia vou pedir reembolso com certeza compraria novamente,0
10165,2024-03-15,145,Máquina de Lavar Samsung,Eletrodomésticos,1,3595.08,3595.08,Entregue,Cartão Débito,4.0,Instalação fácil e rápida.,positivo,6,Anual,Economico,189.29,Sim,RS,21,M,3,2024,2045.1166666666668,instalacao facil e rapida,1
10166,2023-10-16,368,Teclado Mecânico logitech,Informática,1,769.74,769.74,Entregue,PIX,1.0,Produto desatualizado para o preço cobrado. Com certeza compraria novamente.,negativo,3,Mensal,Normal,98.49,Sim,PR,53,F,10,2023,6096.731428571428,produto desatualizado para o preco cobrado com certeza compraria novamente,0
10167,2023-02-06,352,Micro-ondas Panasonic,Eletrodomésticos,3,845.99,2537.9700000000003,Entregue,Cartão Crédito,5.0,Consumo de energia abaixo do esperado. Excelente!,positivo,3,Mensal,Expresso,129.64,Não,BA,48,M,2,2023,3427.964285714286,consumo de energia abaixo do esperado excelente,1
10168,2023-12-09,136,Roteador TP-Link Archer,Informática,1,407.21,407.21,Entregue,Cartão Crédito,3.0,"Material frágil, quebrou facilmente. Com certeza compraria novamente.",negativo,1,Mensal,Economico,83.56,Sim,PR,39,F,12,2023,2083.66875,material fragil quebrou facilmente com certeza compraria novamente,0
10169,2024-03-19,129,Samsung Galaxy S23,Eletrônicos,1,6085.58,6085.58,Entregue,Cartão Débito,5.0,"Tecnologia de ponta, não me arrependi. Com certeza compraria novamente.",positivo,1,Mensal,Expresso,141.0,Não,MG,56,F,3,2024,6125.2266666666665,tecnologia de ponta nao me arrependi com certeza compraria novamente,1
10170,2023-03-26,325,Webcam Logitech C920,Informática,3,687.33,2061.9900000000002,Entregue,Cartão Crédito,3.0,"Material frágil, quebrou facilmente. Entrega dentro do prazo.",negativo,6,Mensal,Normal,194.41,Não,RJ,65,M,3,2023,4418.928571428572,material fragil quebrou facilmente entrega dentro do prazo,0
